,File,Analysis,Decoded State (Start),Decoded State (Stop),Transition Direction,Change Point Time (s),Counts (Mean),Counts (Variance),Counts (Sum),Counts (Min),Counts (Max),Duration (Number of Bins),Duration (us),Coefficient of Dispersion,Sample Size Error (%),Number of Bead States,Input Bead Arrival Rate (/s),Input Probability Stay Background,Input Bead Transit Time (us),Input Probability Stay Bead,Bin Width (s),Input lambda0 (/s),Input lambda1 (/s),h_i,h_d
11754,med,HMMViterbi,1,3,1.0,13.061157,2.111111111111111,2.1045751633986933,38.0,1.0,7.0,18.0,18.0,0.996904024767802,23.57022603955158,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11755,med,HMMViterbi,0,0,-1.0,13.061174999999999,0.23376357303831183,0.2418597875334603,1141.0,0.0,4.0,4881.0,4881.0,1.0346342006580365,1.4313491886669591,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11756,med,HMMViterbi,1,3,1.0,13.066056,1.5384615384615385,1.2692307692307692,20.0,0.0,3.0,13.0,13.0,0.825,27.735009811261456,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11757,med,HMMViterbi,0,0,-1.0,13.066068999999999,0.26558891454965355,0.2973548028397913,115.0,0.0,4.0,433.0,432.99999999999994,1.1196054750402578,4.805693313322128,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11758,med,HMMViterbi,1,3,1.0,13.066502,1.7692307692307692,1.3589743589743588,23.0,0.0,4.0,13.0,13.0,0.7681159420289855,27.735009811261456,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11759,med,HMMViterbi,0,0,-1.0,13.066514999999999,0.2481060606060606,0.24382942326490714,131.0,0.0,4.0,528.0,527.9999999999999,0.9827628662890914,4.351941398892445,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11760,med,HMMViterbi,1,3,1.0,13.067043,2.5555555555555554,3.0849673202614376,46.0,0.0,6.0,18.0,18.0,1.207161125319693,23.57022603955158,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11761,med,HMMViterbi,0,0,-1.0,13.067060999999999,0.24197002141327623,0.24406417168362868,791.0,0.0,3.0,3269.0,3268.9999999999995,1.0086545856305715,1.7490109952796336,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11762,med,HMMViterbi,1,3,1.0,13.07033,1.7872340425531914,2.475485661424607,84.0,0.0,8.0,47.0,47.0,1.3850931677018634,14.586499149789455,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11763,med,HMMViterbi,0,0,-1.0,13.070376999999999,0.2446881425633996,0.2590166893723363,357.0,0.0,3.0,1459.0,1459.0,1.0585584027849821,2.6180163474687155,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11764,med,HMMViterbi,1,3,1.0,13.071836,2.25,1.4772727272727273,27.0,0.0,4.0,12.0,12.0,0.6565656565656566,28.867513459481287,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11765,med,HMMViterbi,0,0,-1.0,13.071848,0.2564632885211996,0.2735614117400337,496.0,0.0,3.0,1934.0,1934.0,1.0666688917444054,2.2739021124401266,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11766,med,HMMViterbi,1,3,1.0,13.073782,2.2857142857142856,1.2380952380952384,16.0,1.0,4.0,7.0,7.0,0.5416666666666669,37.79644730092272,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11767,med,HMMViterbi,0,0,-1.0,13.073789,0.2319277108433735,0.23249417198631778,385.0,0.0,4.0,1660.0,1660.0,1.0024424038890585,2.4544034683690796,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11768,med,HMMViterbi,1,3,1.0,13.075448999999999,2.8,5.028571428571429,42.0,0.0,7.0,15.0,14.999999999999998,1.7959183673469392,25.819888974716115,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11769,med,HMMViterbi,0,0,-1.0,13.075464,0.2321291314373559,0.22368089373773048,604.0,0.0,3.0,2602.0,2601.9999999999995,0.963605439578766,1.960407493444558,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11770,med,HMMViterbi,1,3,1.0,13.078066,3.238095238095238,3.8904761904761913,68.0,1.0,7.0,21.0,21.0,1.2014705882352943,21.821789023599237,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11771,med,HMMViterbi,0,0,-1.0,13.078087,0.24091478696741855,0.23996757405893304,769.0,0.0,4.0,3192.0,3192.0,0.9960682657946869,1.769980813511972,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11772,med,HMMViterbi,1,3,1.0,13.081278999999999,2.0,1.25,18.0,1.0,4.0,9.0,9.0,0.625,33.33333333333333,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11773,med,HMMViterbi,0,0,-1.0,13.081287999999999,0.2511729746637473,0.2588573533620184,803.0,0.0,4.0,3197.0,3196.9999999999995,1.0305939709817844,1.7685961768191654,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11774,med,HMMViterbi,1,3,1.0,13.084484999999999,2.7777777777777777,2.4444444444444446,25.0,1.0,5.0,9.0,9.0,0.8800000000000001,33.33333333333333,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11775,med,HMMViterbi,0,0,-1.0,13.084494,0.25274725274725274,0.2697815631800962,207.0,0.0,3.0,819.0,819.0,1.0673966195386415,3.4942827890730612,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11776,med,HMMViterbi,1,3,1.0,13.085313,1.25,1.144736842105263,25.0,0.0,4.0,20.0,20.0,0.9157894736842105,22.360679774997898,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11777,med,HMMViterbi,0,0,-1.0,13.085332999999999,0.259047619047619,0.2533769538349691,136.0,0.0,3.0,525.0,525.0,0.9781095644364617,4.364357804719847,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11778,med,HMMViterbi,1,3,1.0,13.085858,1.1515151515151516,0.8200757575757576,38.0,0.0,4.0,33.0,32.99999999999999,0.7121710526315789,17.40776559556978,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11779,med,HMMViterbi,0,0,-1.0,13.085891,0.24870466321243523,0.2613423137379591,288.0,0.0,3.0,1158.0,1158.0,1.0508138864880439,2.9386354969211665,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11780,med,HMMViterbi,1,3,1.0,13.087048999999999,2.764705882352941,4.1911764705882355,47.0,0.0,6.0,17.0,17.0,1.5159574468085106,24.253562503633297,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11781,med,HMMViterbi,0,0,-1.0,13.087066,0.22914072229140722,0.22673080685583671,184.0,0.0,3.0,803.0,803.0,0.9894828147023743,3.5289233662029273,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11782,med,HMMViterbi,1,3,1.0,13.087869,2.0,2.0,10.0,0.0,4.0,5.0,5.0,1.0,44.721359549995796,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11783,med,HMMViterbi,0,0,-1.0,13.087874,0.2478322560302696,0.2614960097004756,1572.0,0.0,4.0,6343.0,6343.0,1.055133072220176,1.2556038662312428,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11784,med,HMMViterbi,1,3,1.0,13.094216999999999,2.3333333333333335,3.176470588235294,42.0,0.0,7.0,18.0,18.0,1.3613445378151259,23.57022603955158,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11785,med,HMMViterbi,0,0,-1.0,13.094235,0.22790404040404041,0.24303641276951446,361.0,0.0,4.0,1584.0,1584.0,1.0663979995205288,2.51259453814803,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11786,med,HMMViterbi,1,3,1.0,13.095818999999999,3.0,3.4444444444444446,57.0,0.0,6.0,19.0,18.999999999999996,1.1481481481481481,22.94157338705618,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11787,med,HMMViterbi,0,0,-1.0,13.095837999999999,0.23415637860082306,0.24197818879214975,569.0,0.0,4.0,2430.0,2430.0,1.033404215755578,2.0286020648339487,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11788,med,HMMViterbi,1,3,1.0,13.098268,1.6,0.2666666666666667,16.0,1.0,2.0,10.0,10.0,0.16666666666666669,31.622776601683793,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11789,med,HMMViterbi,0,0,-1.0,13.098277999999999,0.2486646884272997,0.2561196055890155,1257.0,0.0,4.0,5055.0,5055.0,1.029979798132437,1.4064989751021515,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11790,med,HMMViterbi,1,3,1.0,13.103333,2.1875,2.6958333333333333,35.0,0.0,6.0,16.0,16.0,1.2323809523809524,25.0,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11791,med,HMMViterbi,0,0,-1.0,13.103349,0.22721297107800176,0.2383037801867438,1037.0,0.0,3.0,4564.0,4563.999999999999,1.0488123941873662,1.4802231160433423,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11792,med,HMMViterbi,1,3,1.0,13.107913,1.3157894736842106,1.56140350877193,25.0,0.0,4.0,19.0,18.999999999999996,1.1866666666666668,22.94157338705618,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11793,med,HMMViterbi,0,0,-1.0,13.107932,0.23416565164433617,0.23908821623073576,769.0,0.0,4.0,3284.0,3284.0,1.0210217192480315,1.74501203189944,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11794,med,HMMViterbi,1,3,1.0,13.111215999999999,1.3076923076923077,0.7307692307692307,17.0,0.0,3.0,13.0,13.0,0.5588235294117647,27.735009811261456,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11795,med,HMMViterbi,0,0,-1.0,13.111229,0.24392439243924394,0.23324008076483327,271.0,0.0,3.0,1111.0,1111.0,0.9561982646853496,3.000150011250937,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11796,med,HMMViterbi,1,3,1.0,13.11234,3.2857142857142856,4.835164835164836,46.0,1.0,7.0,14.0,14.0,1.4715719063545152,26.72612419124244,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11797,med,HMMViterbi,0,0,-1.0,13.112354,0.2426525998492841,0.2562124861278029,644.0,0.0,4.0,2654.0,2653.9999999999995,1.0558818915888026,1.9411072904885092,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11798,med,HMMViterbi,1,3,1.0,13.115008,1.2857142857142858,1.296703296703297,18.0,0.0,4.0,14.0,14.0,1.0085470085470087,26.72612419124244,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11799,med,HMMViterbi,0,0,-1.0,13.115022,0.23779327837666456,0.24227634556392824,375.0,0.0,3.0,1577.0,1576.9999999999998,1.018852791878173,2.518164825829395,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11800,med,HMMViterbi,1,3,1.0,13.116598999999999,1.9090909090909092,1.890909090909091,21.0,0.0,4.0,11.0,11.0,0.9904761904761905,30.15113445777636,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11801,med,HMMViterbi,0,0,-1.0,13.11661,0.2474747474747475,0.27086207777607435,147.0,0.0,3.0,594.0,594.0,1.0945039061155657,4.103049699311091,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11802,med,HMMViterbi,1,3,1.0,13.117204,1.7692307692307692,2.5256410256410255,23.0,0.0,6.0,13.0,13.0,1.4275362318840579,27.735009811261456,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11803,med,HMMViterbi,0,0,-1.0,13.117217,0.24422799422799424,0.24858363724870042,2031.0,0.0,4.0,8316.0,8316.0,1.0178343315412075,1.0965861582662817,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11804,med,HMMViterbi,1,3,1.0,13.125532999999999,1.6363636363636365,1.6545454545454543,18.0,0.0,4.0,11.0,11.0,1.0111111111111108,30.15113445777636,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11805,med,HMMViterbi,0,0,-1.0,13.125544,0.2688679245283019,0.2543816507198426,57.0,0.0,3.0,212.0,212.0,0.9461212272387128,6.86802819743445,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11806,med,HMMViterbi,1,3,1.0,13.125755999999999,2.125,2.3833333333333333,34.0,0.0,5.0,16.0,16.0,1.1215686274509804,25.0,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11807,med,HMMViterbi,0,0,-1.0,13.125772,0.24618494188984336,0.25816590676736817,2436.0,0.0,4.0,9895.0,9895.0,1.0486665219470888,1.005291708863176,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11808,med,HMMViterbi,1,3,1.0,13.135667,3.7777777777777777,6.948717948717947,102.0,0.0,10.0,27.0,27.0,1.8393665158371038,19.245008972987527,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11809,med,HMMViterbi,0,0,-1.0,13.135693999999999,0.24017199017199017,0.2502106649310092,391.0,0.0,3.0,1628.0,1628.0,1.0417978580759155,2.4784079854830483,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11810,med,HMMViterbi,1,3,1.0,13.137322,1.4615384615384615,1.6025641025641024,19.0,0.0,3.0,13.0,13.0,1.0964912280701753,27.735009811261456,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11811,med,HMMViterbi,0,0,-1.0,13.137335,0.23832335329341317,0.2512873533508522,199.0,0.0,3.0,835.0,834.9999999999999,1.0543966836580985,3.4606427010299137,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11812,med,HMMViterbi,1,3,1.0,13.138169999999999,1.4166666666666667,0.9924242424242425,17.0,0.0,3.0,12.0,12.0,0.7005347593582888,28.867513459481287,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11813,med,HMMViterbi,0,0,-1.0,13.138181999999999,0.24169184290030213,0.24443834111507828,80.0,0.0,2.0,331.0,330.99999999999994,1.0113636363636362,5.496497099293128,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11814,med,HMMViterbi,1,3,1.0,13.138513,2.769230769230769,5.944615384615385,72.0,0.0,10.0,26.0,26.0,2.146666666666667,19.6116135138184,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11815,med,HMMViterbi,0,0,-1.0,13.138539,0.25443037974683547,0.2735861770226693,201.0,0.0,3.0,790.0,790.0,1.0752889544672075,3.5578403348241006,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11816,med,HMMViterbi,1,3,1.0,13.139329,1.8888888888888888,1.1111111111111112,17.0,0.0,3.0,9.0,9.0,0.5882352941176471,33.33333333333333,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11817,med,HMMViterbi,0,0,-1.0,13.139337999999999,0.27411167512690354,0.3008026907680244,270.0,0.0,4.0,985.0,985.0,1.0973727792833483,3.186264939385831,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11818,med,HMMViterbi,1,3,1.0,13.140322999999999,2.782608695652174,3.723320158102767,64.0,0.0,7.0,23.0,23.0,1.3380681818181819,20.851441405707476,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11819,med,HMMViterbi,0,0,-1.0,13.140346,0.2482811306340718,0.24947143160850666,325.0,0.0,3.0,1309.0,1308.9999999999998,1.00479416607857,2.7639499641139103,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11820,med,HMMViterbi,1,3,1.0,13.141655,2.864864864864865,6.897897897897898,106.0,0.0,10.0,37.0,37.0,2.4077568134171905,16.43989873053573,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11821,med,HMMViterbi,0,0,-1.0,13.141691999999999,0.2588005215123859,0.266311932785116,397.0,0.0,3.0,1534.0,1534.0,1.0290239417943776,2.5532146059408265,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11822,med,HMMViterbi,1,3,1.0,13.143225999999999,2.8181818181818183,5.679653679653679,62.0,0.0,8.0,22.0,22.0,2.0153609831029184,21.320071635561042,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11823,med,HMMViterbi,0,0,-1.0,13.143248,0.24901011878574572,0.25772672606362623,1698.0,0.0,4.0,6819.0,6818.999999999999,1.03500503240746,1.2109874845695692,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11824,med,HMMViterbi,1,3,1.0,13.150067,1.1666666666666667,0.735294117647059,21.0,0.0,3.0,18.0,18.0,0.6302521008403362,23.57022603955158,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11825,med,HMMViterbi,0,0,-1.0,13.150084999999999,0.2456318055203849,0.24360110148055386,970.0,0.0,4.0,3949.0,3949.0000000000005,0.9917327316976363,1.591316013508734,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11826,med,HMMViterbi,1,3,1.0,13.154034,2.0714285714285716,5.609890109890109,29.0,0.0,6.0,14.0,14.0,2.7082228116710865,26.72612419124244,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11827,med,HMMViterbi,0,0,-1.0,13.154048,0.21915285451197053,0.2265125497169696,357.0,0.0,3.0,1629.0,1629.0,1.0335824747589453,2.477647154157221,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11828,med,HMMViterbi,1,3,1.0,13.155676999999999,1.7777777777777777,1.3594771241830066,32.0,0.0,5.0,18.0,18.0,0.7647058823529412,23.57022603955158,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11829,med,HMMViterbi,0,0,-1.0,13.155695,0.2803738317757009,0.2602715570446129,30.0,0.0,2.0,107.0,107.0,0.9283018867924528,9.667364890456637,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11830,med,HMMViterbi,1,3,1.0,13.155802,1.2142857142857142,0.6428571428571429,17.0,0.0,3.0,14.0,14.0,0.5294117647058825,26.72612419124244,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11831,med,HMMViterbi,0,0,-1.0,13.155816,0.26172979084228376,0.27478456269232043,463.0,0.0,4.0,1769.0,1769.0,1.049878815124654,2.3775851718273704,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11832,med,HMMViterbi,1,3,1.0,13.157585,1.5555555555555556,0.7777777777777779,14.0,1.0,3.0,9.0,9.0,0.5000000000000001,33.33333333333333,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11833,med,HMMViterbi,0,0,-1.0,13.157594,0.25749167591564925,0.2580688124306326,232.0,0.0,3.0,901.0,901.0,1.0022413793103448,3.331483023263848,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11834,med,HMMViterbi,1,3,1.0,13.158495,2.380952380952381,2.8476190476190473,50.0,0.0,8.0,21.0,21.0,1.196,21.821789023599237,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11835,med,HMMViterbi,0,0,-1.0,13.158515999999999,0.2338017174082748,0.23621740385491738,599.0,0.0,3.0,2562.0,2562.0,1.0103322014629355,1.9756519492339992,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11836,med,HMMViterbi,1,3,1.0,13.161078,2.4761904761904763,2.961904761904762,52.0,0.0,7.0,21.0,21.0,1.1961538461538461,21.821789023599237,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11837,med,HMMViterbi,0,0,-1.0,13.161099,0.23356009070294784,0.22032570603999177,103.0,0.0,2.0,441.0,441.0,0.9433362753751104,4.761904761904762,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11838,med,HMMViterbi,1,3,1.0,13.161539999999999,2.5714285714285716,2.2637362637362637,36.0,0.0,5.0,14.0,14.0,0.8803418803418802,26.72612419124244,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11839,med,HMMViterbi,0,0,-1.0,13.161553999999999,0.24619640387275243,0.2618367337171627,356.0,0.0,3.0,1446.0,1446.0,1.063527856615217,2.629758415191085,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11840,med,HMMViterbi,1,3,1.0,13.163,1.6666666666666667,1.0588235294117647,30.0,0.0,3.0,18.0,18.0,0.6352941176470588,23.57022603955158,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11841,med,HMMViterbi,0,0,-1.0,13.163018,0.25,0.2672413793103448,51.0,0.0,3.0,204.0,204.0,1.0689655172413792,7.00140042014005,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11842,med,HMMViterbi,1,3,1.0,13.163222,1.8,2.1714285714285717,27.0,0.0,5.0,15.0,14.999999999999998,1.2063492063492065,25.819888974716115,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11843,med,HMMViterbi,0,0,-1.0,13.163236999999999,0.23366214549938347,0.23953260854413172,1137.0,0.0,4.0,4866.0,4866.0,1.0251237231097141,1.4335536396708004,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11844,med,HMMViterbi,1,3,1.0,13.168102999999999,1.9444444444444444,2.4084967320261437,35.0,0.0,6.0,18.0,18.0,1.238655462184874,23.57022603955158,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11845,med,HMMViterbi,0,0,-1.0,13.168121,0.26927083333333335,0.28545439247872156,517.0,0.0,4.0,1920.0,1919.9999999999998,1.0601014188764901,2.2821773229381925,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11846,med,HMMViterbi,1,3,1.0,13.170041,1.0,1.0,27.0,0.0,3.0,27.0,27.0,1.0,19.245008972987527,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11847,med,HMMViterbi,0,0,-1.0,13.170067999999999,0.2379202645599853,0.24933723950658193,1295.0,0.0,4.0,5443.0,5443.0,1.0479865595631856,1.355441669772007,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11848,med,HMMViterbi,1,3,1.0,13.175511,4.142857142857143,9.228571428571431,87.0,1.0,14.0,21.0,21.0,2.2275862068965524,21.821789023599237,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11849,med,HMMViterbi,0,0,-1.0,13.175531999999999,0.2608047690014903,0.2794320140562852,350.0,0.0,4.0,1342.0,1341.9999999999998,1.0714221796100993,2.72975545216307,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11850,med,HMMViterbi,1,3,1.0,13.176874,1.5,1.7333333333333334,24.0,0.0,4.0,16.0,16.0,1.1555555555555557,25.0,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11851,med,HMMViterbi,0,0,-1.0,13.17689,0.2737819025522042,0.2737063616252091,118.0,0.0,3.0,431.0,430.99999999999994,0.9997240835632637,4.81683050859088,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11852,med,HMMViterbi,1,3,1.0,13.177321,1.8,1.1714285714285713,27.0,0.0,4.0,15.0,14.999999999999998,0.6507936507936507,25.819888974716115,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11853,med,HMMViterbi,0,0,-1.0,13.177335999999999,0.25317401045556387,0.2564828179787472,339.0,0.0,3.0,1339.0,1339.0,1.0130693016918657,2.7328117197209836,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11854,med,HMMViterbi,1,3,1.0,13.178675,2.857142857142857,8.857142857142858,120.0,0.0,10.0,42.0,42.0,3.1,15.430334996209192,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11855,med,HMMViterbi,0,0,-1.0,13.178716999999999,0.2540045766590389,0.23120525685974014,111.0,0.0,2.0,437.0,437.0,0.910240515745103,4.783648732349399,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11856,med,HMMViterbi,1,3,1.0,13.179153999999999,2.8095238095238093,4.061904761904762,59.0,0.0,8.0,21.0,21.0,1.4457627118644067,21.821789023599237,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11857,med,HMMViterbi,0,0,-1.0,13.179174999999999,0.2664319248826291,0.27307099595025625,454.0,0.0,3.0,1704.0,1704.0,1.024918451760433,2.422507915557546,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11858,med,HMMViterbi,1,3,1.0,13.180879,2.1538461538461537,1.9743589743589745,28.0,0.0,5.0,13.0,13.0,0.9166666666666667,27.735009811261456,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11859,med,HMMViterbi,0,0,-1.0,13.180892,0.2435114503816794,0.2332466366143959,319.0,0.0,4.0,1310.0,1310.0,0.9578466895450113,2.762894819977688,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11860,med,HMMViterbi,1,3,1.0,13.182202,1.2048192771084338,1.2868057596238618,100.0,0.0,4.0,83.0,83.0,1.0680487804878052,10.976425998969034,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11861,med,HMMViterbi,0,0,-1.0,13.182285,0.2465076660988075,0.24983871309508018,1447.0,0.0,4.0,5870.0,5869.999999999999,1.0135129549883348,1.3052116735521604,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
11862,med,HMMViterbi,1,3,1.0,13.188155,1.1176470588235294,1.3602941176470587,19.0,0.0,3.0,17.0,17.0,1.2171052631578945,24.253562503633297,3.0,0.1,0.999999900000005,12.0,0.8,1e-06,1000000.0,3000000.0,,
